bg_id,id,value,bayesaverage
76443,5499,2199,5.48146
7009,4664,3521,5.42223
8593,5496,1182,5.48844
1221,4665,592,5.33532
3483,4665,589,5.3382
40386,4667,263,5.34004
14374,4665,597,5.32988
333,5499,2224,5.47059
34655,4666,1012,5.43381
26563,4666,987,5.45557
4737,4666,1025,5.42384
137201,5496,1194,5.4779
137201,5498,560,5.45045
3842,4667,248,5.41852
227847,4664,3540,5.40481
675,4666,1027,5.42333
61135,4666,1005,5.43808
19914,4666,1011,5.43455
1099,4665,545,5.39335
1099,5499,2208,5.47611
36615,4665,517,5.41972
1303,4665,536,5.39715
28176,4665,570,5.36492
33599,4665,501,5.43306
4745,4664,3530,5.41348
6949,4665,547,5.39162
4353,4664,3535,5.4092
63899,4665,607,5.3173
5433,4665,537,5.39697
25471,4666,1022,5.42645
30248,4665,527,5.40603
12130,4664,3524,5.41762
740,4664,3523,5.41928
58713,5499,2197,5.4821
9578,4665,508,5.42658
11563,4664,3532,5.41151
4558,5499,2204,5.47973
808,4666,962,5.47113
10869,5497,2350,5.48884
10869,5499,2183,5.48788
2649,4666,1008,5.43677
2724,4664,3518,5.42589
298,4664,3507,5.44369
7549,4665,567,5.36977
6839,4665,610,5.31311
8429,4664,3533,5.41083
3589,4665,453,5.48156
35658,4664,3520,5.42455
75,5498,588,5.37437
35468,4666,1020,5.42749
5204,4664,3526,5.41667
8038,4664,3528,5.41464
7471,4665,600,5.32299
139769,4664,3516,5.43175
38678,4666,1009,5.4365
6531,5496,1198,5.47313
6531,5497,2365,5.47344
11883,5498,564,5.44487
10599,4667,269,5.27586
5121,4666,1034,5.41769
13169,4665,526,5.40755
13169,4666,998,5.44591
26017,4666,994,5.44845
40247,4665,558,5.37912
7235,4664,3542,5.4036
16160,4665,546,5.39175
1973,4665,411,5.518
4976,4665,585,5.34864
3030,4665,557,5.3797
328,4664,3546,5.40001
11673,4664,3536,5.40831
3324,4665,471,5.46553
32751,5499,2190,5.4857
13714,4666,1006,5.43792
1998,4665,383,5.54647
39276,4665,590,5.33796
9293,4665,579,5.3567
6661,4666,1057,5.39636
4365,4664,3547,5.39956
31421,4664,3497,5.44737
10283,4665,596,5.33249
5564,4665,630,5.28566
26540,4664,3541,5.40421
41186,5499,2251,5.45505
20217,4665,541,5.39471
3650,4664,3543,5.40173
89927,4665,529,5.4031
16141,5497,2361,5.47918
16141,5499,2202,5.48097
8349,4665,624,5.28784
9357,4664,3544,5.4017
5108,4665,629,5.28651
67364,4666,1031,5.42117
135648,4665,460,5.47354
1299,5498,585,5.38894
1299,5499,2248,5.45537
16191,4664,3522,5.42204
3533,4664,3548,5.39586
10282,4665,659,5.24302
66590,5499,2203,5.48061
8447,4664,3538,5.40657
74936,4664,3537,5.40776
196379,5498,574,5.41968
4034,4666,1037,5.41275
11784,4665,616,5.30259
2962,4666,1015,5.43116
2962,5499,2205,5.47794
5084,4666,1002,5.44276
2314,4665,586,5.34661
23257,4664,3555,5.37805
174065,5499,2209,5.47604
11393,4665,619,5.29707
137669,5497,2363,5.47575
8996,4665,512,5.42437
42892,5496,1196,5.47591
5961,4664,3539,5.40485
852,4665,605,5.31759
2348,4666,1029,5.42129
157979,5497,2366,5.47167
4042,4665,653,5.24827
40871,5496,1201,5.46176
14423,4665,581,5.35606
23025,5496,1205,5.45925
5794,4666,1062,5.38813
20836,4666,1039,5.41183
55279,4666,1030,5.42128
674,4664,3561,5.3718
11561,4664,3552,5.38623
6339,4664,3565,5.36346
13478,4666,1043,5.40501
4374,4666,1026,5.42378
18464,4665,574,5.36154
4280,4664,3550,5.38817
62854,4665,622,5.29023
14992,5496,1218,5.44208
14992,5499,2240,5.45986
4181,4666,1036,5.41364
7611,4665,645,5.25417
2306,4665,631,5.28293
4381,4664,3534,5.41072
95128,4666,1014,5.43158
95128,5496,1199,5.47003
95128,5497,2362,5.47719
89569,5496,1211,5.45337
89569,5498,578,5.40906
5617,4666,1061,5.38828
5312,5498,563,5.44905
5312,5499,2232,5.46786
9406,4665,544,5.39366
5996,4664,3531,5.41282
9912,4665,613,5.30918
5208,4666,1045,5.40349
3090,5496,1202,5.46083
254419,5498,548,5.46803
98203,4667,257,5.35794
72535,4664,3479,5.45848
72535,5497,2364,5.47355
26089,4666,1035,5.41528
10582,4665,500,5.4364
38950,4666,1053,5.39791
32224,4666,1073,5.36311
14314,4666,1046,5.4033
39252,4666,1060,5.39203
138195,5499,2213,5.47324
58253,5499,2210,5.47586
10626,4664,3558,5.37446
1714,4666,1003,5.44063
169558,5496,1207,5.45568
14379,5496,1229,5.41985
14379,5499,2214,5.47315
50458,4665,587,5.34431
9115,4665,609,5.31388
4922,5498,565,5.44415
2788,4665,618,5.29797
1199,4665,578,5.3581
9541,4665,623,5.288
21787,4664,3554,5.38074
109932,5496,1212,5.45191
24254,4664,3508,5.44223
8321,4664,3551,5.38637
1638,4666,1054,5.39753
3846,4665,573,5.36158
6716,4665,598,5.32627
2549,4666,1056,5.39662
24932,4665,588,5.34289
31294,5496,1208,5.45534
2002,4665,472,5.46535
556,4665,593,5.3349
1653,4664,3545,5.40079
127,4664,3529,5.41418
51512,4665,663,5.2407
8654,4665,644,5.25841
6232,4665,626,5.28711
145621,5498,562,5.44907
85394,5498,556,5.45377
8191,4665,615,5.30541
7715,4665,675,5.2256
35499,4667,276,5.22617
9547,4665,602,5.32169
3850,4667,274,5.25303
7249,4665,580,5.35649
28860,4666,1048,5.40088
27981,4665,657,5.24633
39552,5496,1210,5.45472
39552,5499,2219,5.47196
144036,5499,2211,5.47574
17521,4666,1067,5.37705
17521,5499,2218,5.47219
7713,4665,655,5.24734
1126,5496,1220,5.43843
8964,4665,559,5.37832
2295,4665,554,5.38366
12453,5498,586,5.38283
7964,4664,3566,5.36235
4442,4666,1019,5.42806
4442,5499,2216,5.47276
2001,4665,531,5.40082
168141,5499,2235,5.46631
22090,5498,573,5.423
22090,5499,2223,5.47115
8254,4665,635,5.27698
8254,5499,2217,5.4725
69175,5499,2220,5.47177
37349,4666,926,5.48819
66499,4665,638,5.2721
31271,4666,1066,5.37862
24901,4665,680,5.22034
69275,4665,696,5.18391
26768,4666,1052,5.39817
24473,5498,566,5.4414
24473,5499,2212,5.47493
17323,4665,553,5.38559
9320,4665,661,5.24123
2750,5498,559,5.4508
375,5497,2369,5.47041
2258,5497,2370,5.46926
2258,5499,2226,5.47021
57129,4665,762,5.06884
20989,4666,1004,5.4402
14812,4664,3419,5.48718
13128,4666,1050,5.40029
2656,4664,3564,5.36668
35877,4665,662,5.24122
17755,4665,668,5.23169
5512,4667,282,5.15654
100374,5496,1209,5.4552
100374,5497,2368,5.47065
6228,4664,3575,5.34855
2990,4666,1033,5.41882
9559,4665,669,5.23152
13918,4664,3571,5.35131
4460,4665,664,5.23931
42920,4665,562,5.37416
9947,4665,694,5.18477
3427,4665,614,5.30595
3427,5499,2222,5.47121
35482,4665,707,5.16774
4037,4664,3549,5.38898
120515,5499,2242,5.45884
6693,4665,682,5.21455
3719,4666,1055,5.39747
10625,4664,3572,5.35112
13951,4665,594,5.33338
2408,4664,3501,5.44555
622,5499,2228,5.4695
1871,5499,2230,5.46884
3160,4664,3560,5.37245
2783,4665,715,5.15324
6245,4665,650,5.2509
353,5499,2227,5.46976
386,5499,2253,5.45393
61,4666,1016,5.43072
61,5499,2229,5.46934
8454,4664,3576,5.34594
32679,5496,1213,5.45171
55597,5496,1216,5.44488
20028,4665,599,5.32354
5899,4667,281,5.17806
3476,4664,3562,5.36878
32743,5498,569,5.4362
5181,4664,3567,5.35944
1723,4664,3563,5.36845
356,5499,2236,5.46509
2866,5499,2238,5.46145
3830,4666,1051,5.39994
67630,4665,686,5.20334
16987,4665,641,5.26233
4150,4666,1040,5.40805
9454,4665,667,5.23419
1517,4667,273,5.25383
24786,4666,1042,5.40572
24786,5499,2225,5.47047
4864,5498,581,5.39884
2352,4665,658,5.24365
2352,4666,1068,5.37549
6731,4665,552,5.38581
360,5496,1204,5.45978
360,5499,2231,5.46879
3849,4667,286,5.10298
154476,4666,1038,5.41194
154476,5499,2234,5.46724
3883,4664,3574,5.34903
7547,4665,647,5.25219
12494,4665,665,5.23914
2799,4664,3568,5.35881
1417,5499,2233,5.46726
6052,4664,3578,5.33875
2106,4664,3570,5.35402
16620,4666,1081,5.33739
1435,5497,2373,5.45648
5366,4665,683,5.21302
8638,4665,639,5.26436
16052,4666,1072,5.36524
33799,4665,734,5.12061
10518,4665,685,5.21182
92776,5496,1221,5.43732
129469,5498,595,5.35637
6011,4665,673,5.2263
1249,4666,1065,5.38518
2426,4664,3581,5.33572
13886,4665,637,5.27263
10424,4665,611,5.31188
9160,4667,277,5.21714
13039,4667,272,5.26475
2598,4664,3569,5.35469
2598,5499,2241,5.45974
12924,4664,3588,5.3194
11167,4665,627,5.28695
11683,4664,3579,5.33773
5952,4667,280,5.18454
9082,4664,3586,5.32512
7860,4667,271,5.26782
23870,4664,3573,5.35018
67629,4665,721,5.14022
13260,4665,699,5.17699
99949,4667,275,5.23115
99949,5497,2367,5.47153
7575,4665,660,5.24242
5663,4666,1069,5.37515
32849,4665,678,5.22102
23243,4665,738,5.11268
13657,4666,1080,5.34129
158918,5499,2243,5.45875
56246,5496,1215,5.44658
25950,4665,632,5.28104
25950,5499,2246,5.45699
25144,4664,3587,5.3194
32680,5496,1206,5.4561
6798,5499,2258,5.44785
3686,4665,640,5.2643
3910,4665,705,5.17001
3502,4667,283,5.14008
10414,4665,677,5.22151
2793,4665,651,5.25033
8211,4665,636,5.27316
3503,4667,285,5.10406
31512,5496,1219,5.44025
31512,5499,2247,5.45558
16226,5499,2237,5.46346
76362,4666,1049,5.40034
7463,4664,3582,5.33451
6436,4667,279,5.19449
4105,4667,267,5.30634
948,4666,1070,5.37505
4456,4664,3592,5.3096
130597,5498,583,5.39548
130597,5499,2255,5.45283
121751,5496,1223,5.43358
53557,4666,1071,5.37211
46743,4665,628,5.2866
16380,4665,571,5.36315
5662,4666,1101,5.29079
32789,4665,695,5.1841
9603,4665,697,5.18033
11739,4665,761,5.06938
3114,5499,2256,5.45269
20203,4666,1084,5.33318
69205,4666,1083,5.33342
34933,4665,722,5.14002
2100,5496,1214,5.44804
2100,5499,2244,5.45867
4627,4664,3590,5.31196
32361,4664,3577,5.34353
3574,4664,3585,5.32884
795,5499,2245,5.45741
6981,4665,735,5.1173
25158,4665,691,5.1893
15635,4665,724,5.13289
1255,5499,2239,5.4606
2156,5498,575,5.41522
8308,4665,700,5.17693
3723,4665,720,5.14452
8097,4666,1085,5.33292
5051,4664,3591,5.31016
41857,4665,753,5.08848
3840,4667,284,5.12376
20634,5496,1227,5.42266
37849,4665,723,5.13646
18104,4665,759,5.07408
5354,4665,688,5.1958
1290,4666,1082,5.33443
67627,4665,737,5.11363
20790,5498,576,5.41436
32678,5496,1217,5.44446
6368,5499,2249,5.45535
8295,4665,674,5.22569
6684,4665,603,5.31936
813,4665,681,5.21664
117784,5499,2252,5.45399
13132,4665,731,5.12291
6010,4665,709,5.16072
50444,4665,740,5.10809
11519,4665,781,4.99687
3266,4665,727,5.12944
2777,4665,713,5.15595
3306,4666,1094,5.31937
14705,4665,714,5.15345
4373,4664,3593,5.30001
23684,4666,1064,5.38719
3538,4664,3557,5.37557
3835,4665,716,5.15237
46746,4665,633,5.27991
5553,4666,1090,5.32835
8450,5497,2374,5.45526
9410,4665,765,5.05766
5203,4664,3594,5.29255
6605,4666,1078,5.34779
41334,5496,1222,5.43437
8337,4666,1089,5.32999
18574,4667,288,5.08527
23049,4665,634,5.27699
17687,4666,1086,5.33231
2458,5496,1225,5.42547
2458,5498,587,5.38084
15175,4665,756,5.08541
6375,4665,739,5.11002
2128,4667,293,5.02368
67026,4665,625,5.28717
1216,4665,649,5.25169
3889,4665,654,5.24736
1514,4666,1074,5.36132
5234,4665,698,5.17914
5234,4666,1077,5.35018
7821,4666,1093,5.32083
41189,4665,750,5.09449
4889,4665,684,5.21264
4889,4666,1097,5.31096
30379,5499,2254,5.45364
8636,4665,652,5.24997
12876,4665,693,5.18506
5166,4665,728,5.12625
4578,4666,1087,5.33074
37698,4665,754,5.08673
8173,4664,3584,5.33349
1503,4664,3580,5.3358
7848,4665,786,4.98762
40503,5499,2257,5.45095
1497,4667,270,5.26787
1497,5496,1228,5.42192
12308,4667,296,4.93352
7924,4665,718,5.1489
33112,4664,3559,5.37382
19834,4665,767,5.04645
4696,4666,1088,5.33071
62,5496,1224,5.42765
2033,4665,760,5.07345
8676,4665,741,5.10705
5040,4664,3601,5.25199
3352,4665,690,5.19322
67628,4665,687,5.19903
3488,4667,290,5.07383
5412,4665,732,5.12282
1964,4664,3596,5.28759
1964,5497,2376,5.4394
9514,4665,751,5.09386
10912,4666,1092,5.32134
49010,4665,670,5.23137
2308,4665,725,5.13022
16562,4665,746,5.10037
2197,4666,1075,5.36065
1333,5499,2261,5.44019
138311,5498,589,5.36817
7556,4664,3597,5.2829
16498,4666,1058,5.39572
8081,4665,773,5.02394
3188,4666,1091,5.32532
3188,4667,278,5.202
2446,4664,3595,5.28775
6474,4666,1096,5.31582
17568,4665,763,5.06454
2557,4664,3598,5.26871
5468,4665,648,5.25218
5468,4666,1095,5.31654
22629,4665,711,5.15759
3841,4667,292,5.03111
12763,4666,1102,5.28243
10450,4665,777,5.01483
2791,4665,787,4.987
7710,4666,1105,5.27628
4382,4665,703,5.17108
7803,5499,2259,5.44349
716,4665,747,5.09631
5566,4665,745,5.10164
20040,5496,1226,5.42476
12826,4665,621,5.29297
12996,4665,730,5.12425
4641,4665,708,5.16722
10793,4664,3609,5.19597
23631,5497,2375,5.44194
29582,4666,1079,5.3445
42132,5496,1230,5.41867
32124,4665,790,4.96614
1771,4666,1076,5.35298
12309,4667,291,5.03382
2367,4665,768,5.03692
6388,4665,642,5.26001
6388,5499,2264,5.43412
25623,5499,2260,5.44295
27961,4664,3556,5.3768
181,4664,3613,5.17798
181,5499,2295,5.38868
21859,5499,2262,5.43733
4597,4667,295,4.96721
22042,4666,1109,5.26598
9090,4665,726,5.12975
31111,4665,755,5.08643
31111,4666,1106,5.27565
5878,5498,605,5.3237
5878,5499,2271,5.42877
20419,4665,776,5.02229
11737,4665,809,4.90465
4242,4664,3600,5.25326
7473,4665,733,5.12242
2868,4666,1110,5.26396
9118,4664,3612,5.1787
1629,4664,3589,5.31406
19915,4666,1111,5.25223
334,5499,2265,5.43283
3004,4666,1103,5.28011
7314,4665,729,5.12502
1779,4664,3604,5.23117
28857,4666,1100,5.29225
629,4666,1104,5.27714
2094,4665,796,4.95121
7400,4665,701,5.17586
22889,4665,577,5.3585
22889,5498,591,5.36539
22889,5499,2266,5.4321
2901,5499,2267,5.4314
19272,4665,798,4.94811
3839,4666,1107,5.27358
35652,4665,702,5.17188
5775,4665,782,4.99612
11765,4666,1113,5.2466
40421,5498,592,5.36329
40421,5499,2263,5.43568
3715,4667,287,5.09625
17708,4666,1112,5.2477
1467,5496,1231,5.41446
28047,5498,597,5.35106
2120,4667,299,4.89673
5956,4664,3605,5.2278
46745,4665,672,5.22647
40851,4665,676,5.22312
164,5496,1236,5.39626
164,5499,2283,5.41256
1867,4665,717,5.15036
17709,5498,579,5.40224
19578,5499,2272,5.42596
15046,5499,2277,5.41671
8327,4664,3608,5.21205
185,5499,2269,5.42962
9852,4665,643,5.25882
1574,4664,3583,5.33402
3584,4664,3602,5.25132
13672,4665,766,5.05268
66459,5496,1234,5.3981
4852,4664,3603,5.24749
7327,4665,772,5.02469
5259,4665,666,5.23701
5259,5499,2275,5.42212
3645,4664,3614,5.16327
1190,4666,1098,5.30734
3908,4665,819,4.85276
1269,5499,2276,5.41738
4068,4665,742,5.10576
15599,4665,802,4.92357
23333,4665,811,4.88062
13121,5496,1235,5.39694
13121,5498,590,5.36674
21702,4665,779,4.99767
53376,5496,1238,5.39028
2717,5499,2268,5.43104
2394,4666,1108,5.26982
24249,4665,816,4.87198
2322,5499,2273,5.42546
3547,5496,1237,5.39589
30255,4665,808,4.90699
4240,4664,3615,5.1598
15111,5498,598,5.34879
15111,5499,2278,5.41608
15505,4665,749,5.09521
7826,5499,2274,5.42381
2816,4665,679,5.22061
14535,5496,1239,5.38125
22019,5496,1232,5.40412
6020,4664,3616,5.14356
7927,4665,710,5.15922
31117,4666,1117,5.21417
3676,5499,2282,5.41346
11753,4666,1120,5.16774
124648,4664,3607,5.2171
124648,5496,1240,5.37934
19990,4666,1116,5.21702
23181,5496,1233,5.40077
23181,5499,2270,5.42939
30393,5498,601,5.33965
10043,4665,770,5.02574
47082,5498,594,5.35816
12616,4665,620,5.29667
3048,5498,593,5.35826
3048,5499,2279,5.41392
19811,4665,803,4.91978
2887,4665,758,5.07832
5260,4667,298,4.90292
1556,4664,3606,5.22239
6420,4665,595,5.33296
53804,4666,1099,5.29335
1933,4665,719,5.14594
1933,5499,2297,5.385
37175,4664,3611,5.18485
86073,5498,580,5.40169
27495,4665,806,4.9124
13447,4666,1114,5.23206
19478,4667,294,5.00778
1855,5498,584,5.39433
7462,4665,704,5.1703
16232,4665,784,4.99492
13271,5497,2378,5.41266
13271,5499,2285,5.41015
28224,5496,1243,5.37464
28224,5498,607,5.29735
19027,5498,612,5.26934
8658,4665,771,5.02487
16428,4665,847,4.6434
19508,5498,596,5.35524
19508,5499,2281,5.41354
7399,4665,795,4.95127
141636,5496,1244,5.37363
3320,4665,752,5.09207
3320,5499,2290,5.3974
3484,5496,1245,5.37308
3484,5499,2288,5.40371
12276,4667,300,4.83999
5591,4665,794,4.95517
129368,5499,2284,5.41161
2294,5499,2280,5.41381
1439,4665,692,5.18621
4126,4664,3617,5.12348
36745,5499,2286,5.40454
11778,4665,800,4.94153
37000,5498,599,5.34722
1502,5499,2294,5.39036
8432,4665,774,5.02273
2817,5496,1246,5.37126
2817,5499,2287,5.40387
17965,4665,757,5.08083
4355,5498,604,5.32942
6387,4665,744,5.10212
1613,4665,706,5.16802
13373,4665,818,4.86153
2234,5496,1242,5.37618
2234,5498,602,5.33778
5232,4665,788,4.98618
5232,5499,2289,5.39961
4476,4665,810,4.8872
11532,4664,3620,5.03813
5959,4664,3619,5.05136
5959,5497,2377,5.41522
2166,4667,289,5.07708
5960,4664,3618,5.09932
27389,5498,600,5.3434
136143,5496,1249,5.36051
6521,5496,1241,5.37703
6521,5499,2292,5.3959
15832,5499,2291,5.39726
1362,5498,606,5.313
1362,5499,2293,5.39341
31,5496,1248,5.36416
27826,5498,608,5.29724
11370,4664,3622,4.96435
31016,5498,609,5.27476
1326,4665,736,5.11363
162093,5498,610,5.27385
46744,4665,807,4.90753
16387,4666,1125,5.09428
2818,5499,2304,5.37196
4062,4665,791,4.96497
139388,5496,1250,5.33874
1510,5496,1252,5.32403
11618,4665,656,5.24678
11618,5499,2296,5.38582
5824,4665,748,5.09545
13508,4665,824,4.81241
9516,5498,615,5.24787
1073,5499,2298,5.38375
12691,4666,1044,5.40417
37305,4664,3599,5.25539
3820,4664,3621,5.03331
2242,5496,1247,5.36683
8031,4665,817,4.86575
1217,4665,799,4.94619
18750,5499,2299,5.38257
10815,4666,1123,5.11161
10815,5498,616,5.23002
5029,5499,2305,5.37028
84730,4665,801,4.92547
2573,4665,780,4.99727
7720,5497,2380,5.37174
99918,4666,1126,5.0927
99918,5496,1253,5.31443
46747,4665,814,4.87288
2482,4665,827,4.7974
27190,4665,792,4.96114
27190,5499,2303,5.37314
4110,4667,301,4.79532
2086,5499,2301,5.37579
46748,4665,830,4.78857
14076,4665,812,4.8792
12063,4665,671,5.22806
2485,4665,804,4.91905
2485,5499,2306,5.36871
150811,5496,1254,5.30601
150811,5497,2379,5.38203
17106,4666,1122,5.12766
2578,5499,2302,5.37504
5253,4665,823,4.8315
3886,4666,1115,5.22932
166081,5498,611,5.27345
5758,4665,793,4.95879
36783,4666,1121,5.16061
3702,4665,743,5.10483
3702,5499,2308,5.36409
13285,5496,1251,5.32933
8784,5498,622,5.20305
1692,5498,614,5.25728
155693,5499,2300,5.38106
9812,4665,840,4.7128
206274,5498,627,5.17356
698,5496,1255,5.30574
12422,5499,2307,5.36656
137550,5498,624,5.19894
93688,4665,785,4.9884
3122,4667,303,4.6296
6284,4665,813,4.87672
2484,5499,2309,5.35577
10213,4666,1124,5.10518
211534,5498,623,5.20108
9921,4665,842,4.69631
9921,4666,1129,5.01729
10502,5499,2313,5.34492
32236,4665,858,4.50976
3845,4665,783,4.99557
65262,4665,764,5.05876
65262,4666,1118,5.2001
21239,5499,2310,5.35407
1817,5498,619,5.20966
6749,5498,617,5.22193
1170,4665,829,4.79204
8633,4665,712,5.15742
8633,5499,2311,5.34737
12746,4665,853,4.58008
12746,5498,628,5.15245
53317,5499,2314,5.34448
2767,4665,769,5.02616
1730,4665,821,4.84712
3699,5499,2321,5.3186
4229,4667,302,4.7115
2130,4667,297,4.91383
5457,5499,2316,5.33813
24224,5497,2381,5.34746
24224,5499,2315,5.34215
17451,5496,1258,5.25684
17451,5498,626,5.19203
21389,4665,832,4.78115
8486,4665,836,4.74781
2243,5499,2312,5.34679
29653,4665,854,4.54068
6787,5499,2317,5.32777
7822,5496,1257,5.28159
6201,5496,1256,5.2831
6201,5497,2382,5.34136
3394,4665,778,5.00887
41259,4665,797,4.95048
4040,4666,1119,5.18513
3602,4664,3623,4.94162
1962,5498,613,5.26452
5122,5498,625,5.1923
11670,4665,848,4.63807
10320,4665,859,4.50141
10709,4665,825,4.81003
10709,5499,2323,5.31692
2593,5498,618,5.21514
2593,5499,2319,5.32572
18901,5499,2322,5.31761
5367,4665,820,4.84904
5367,5499,2325,5.3146
10453,4665,828,4.7935
13945,5498,620,5.20667
13945,5499,2324,5.31648
4907,4665,789,4.98567
4907,5499,2320,5.32316
6552,5499,2329,5.29631
6485,4665,863,4.47717
3422,5499,2326,5.30754
10400,4666,1128,5.03203
10400,5499,2328,5.3027
11415,4664,3610,5.19204
41541,5498,621,5.20454
8569,5499,2327,5.30482
126444,5499,2318,5.32582
32260,5496,1259,5.24036
32260,5499,2331,5.2901
3504,4667,305,3.96937
101737,4665,805,4.91393
4041,4665,833,4.77605
7098,5499,2330,5.29304
399,5497,2383,5.29829
125879,5497,2384,5.29446
22861,4665,822,4.84037
4492,5498,629,5.14652
1932,5499,2332,5.28203
2770,4666,1127,5.06846
2770,5499,2333,5.27802
2979,4665,856,4.52651
4122,4665,831,4.78359
4122,5499,2338,5.25244
3804,4665,775,5.02235
6549,4665,861,4.4939
29613,5498,630,5.11284
29613,5499,2336,5.25469
1426,5499,2334,5.27077
4845,5499,2339,5.24905
10712,5499,2340,5.24729
4004,4665,860,4.49684
89962,4665,826,4.80402
417,5497,2385,5.25972
417,5499,2341,5.24567
5546,4665,835,4.7524
2223,5499,2335,5.25684
31145,5499,2344,5.23816
8487,4665,855,4.54008
7308,4665,851,4.59405
7320,4665,846,4.65691
4910,5499,2345,5.22977
246701,5499,2343,5.23923
89953,5499,2342,5.24293
9851,4665,815,4.8727
1422,5499,2350,5.20908
40508,5499,2337,5.2534
1527,5499,2347,5.21975
152758,4665,834,4.77215
152758,5499,2346,5.22211
42050,5499,2348,5.21619
9004,4665,850,4.60946
11416,5497,2386,5.21019
11416,5498,634,5.03694
4367,4664,3624,4.65612
2318,4665,841,4.70574
6535,4665,865,4.44991
141019,5499,2351,5.19494
38558,4665,874,4.16031
29096,5499,2349,5.2106
19370,5498,633,5.06401
3074,4665,871,4.28113
5015,4665,867,4.40321
226610,5498,632,5.06651
65611,5498,635,5.02893
3052,4667,304,4.45355
182875,5497,2387,5.19494
182875,5499,2352,5.18765
8392,4665,843,4.68788
764,5498,631,5.09292
17003,4665,882,4.04504
113819,5498,637,4.94068
113819,5499,2353,5.16272
1094,5497,2388,5.14497
18905,4665,883,3.87027
2456,5499,2355,5.14906
1511,5496,1260,5.04173
1511,5497,2389,5.11465
15393,4665,878,4.09362
1748,5498,641,4.89635
4035,5498,638,4.93433
4035,5499,2356,5.12025
2272,5499,2357,5.11324
2952,5498,636,5.02191
2952,5499,2354,5.15039
1604,5499,2358,5.10858
2386,4666,1130,4.99799
1824,5497,2390,5.0913
1824,5499,2360,5.08184
13166,4665,864,4.45795
4077,5498,640,4.91033
4077,5499,2359,5.08249
4888,4665,844,4.67028
1298,5499,2363,5.05905
3343,5499,2362,5.05959
3728,4665,838,4.73597
8689,5498,645,4.58834
6546,4665,852,4.58111
6546,5499,2364,5.0381
2956,5498,644,4.70449
1258,5499,2361,5.07606
1923,5498,639,4.91497
12205,5498,642,4.81904
5130,4665,845,4.66016
5130,5499,2365,4.98989
4792,4665,875,4.1557
11017,4665,866,4.4156
11017,5499,2366,4.95695
13713,4666,1134,4.51119
10816,4666,1133,4.66893
10816,5498,643,4.75236
1797,5499,2367,4.9561
5749,4665,870,4.30095
3990,5498,646,4.56098
1751,4665,857,4.52501
